PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,HitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUUID,yt_RelSpeed,yt_RelHeight,yt_RelSide,yt_VertRelAngle,yt_HorzRelAngle,yt_ZoneSpeed,yt_PlateLocHeight,yt_PlateLocSide,yt_VertApprAngle,yt_HorzApprAngle,yt_ZoneTime,yt_HorzBreak,yt_InducedVertBreak,yt_OutOfPlane,yt_FSRI,yt_EffectiveSpin,yt_GyroSpin,yt_Efficiency,yt_SpinComponentX,yt_SpinComponentY,yt_SpinComponentZ,yt_HitVelocityX,yt_HitVelocityY,yt_HitVelocityZ,yt_HitLocationX,yt_HitLocationY,yt_HitLocationZ,yt_GroundLocationX,yt_GroundLocationY,yt_HitBreakX,yt_HitBreakY,yt_HitBreakT,yt_HitSpinComponentX,yt_HitSpinComponentY,yt_HitSpinComponentZ,yt_SessionName,Note,yt_PitchSpinConfidence,yt_PitchReleaseConfidence,yt_HitSpinConfidence,yt_EffectiveBattingSpeed,yt_ReleaseAccuracy,yt_ZoneAccuracy,yt_SeamLat,yt_SeamLong,yt_ReleaseDistance,Catcher,CatcherId,CatcherTeam
154,7/3/2023,8:08:15 PM,1,1,Cole Cook,coleco00jos,Left,Joliet slammers,Travis Holt,travho00scb,Right,Schaumburg boomers,Windup,6,Bottom,0,2,0,Fastball,,BallCalled,,,,,,,85.05949679,0.26219522,3.692877558,2405.689575,139.9355924,10:45,5.717147805,-1.823809961,5.535082872,-27.43163492,12.02473753,-7.449563492,2.163168042,0.633769813,77.50748088,-7.322100507,-1.935247856,0.452095412,,,,,,,,,,,,3.8142729,7.056523052,-1.70723221,50,6.317398505,1.403947676,-123.1803153,-5.680426353,5.834713668,25.47352307,-21.37964851,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,4158e8ee-1a07-11ee-bedb-ad150ac2215e,85.24245296,5.715824476,-1.828138196,0.277270644,3.745194937,77.65345411,2.165199536,0.637277191,-7.291085197,-1.881848645,0.451946877,-7.962396169,10.41196336,49.53471492,8.319975814,1561.261744,1830.247005,64.89872011,-0.496683784,0.760799325,0.41771953,,,,,,,,,,,,,,,,,0.996236068,1,,,high,high,82.51202177,13.79241764,54.96491713,Phillip Steering,philst00jos,Joliet slammers
155,7/3/2023,8:08:30 PM,1,1,Cole Cook,coleco00jos,Left,Joliet slammers,Travis Holt,travho00scb,Right,Schaumburg boomers,Windup,6,Bottom,0,2,0,Fastball,,StrikeCalled,,,,,,,83.69366532,-0.15639009,2.623314828,2369.48094,145.8213265,10:45,5.914789585,-1.548027906,5.466261674,-26.91109919,13.89650355,-7.129134367,1.976928968,-0.116715511,76.39733009,-7.698416855,-2.838233646,0.458817212,,,,,,,,,,,,4.865016462,7.795220206,1.322569594,50,5.883496003,-5.319712086,-121.586139,-1.183132631,7.240859341,25.11808001,-20.57201422,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,4aa86dc7-1a07-11ee-afb1-ad29287e931b,83.87614373,5.913753443,-1.552017851,-0.144621908,2.67197104,76.54466696,1.978730317,-0.113464969,-7.670795719,-2.788479147,0.458649804,-7.608213509,12.24266002,43.11788263,5.696165558,1729.600194,1619.544101,72.99489794,-0.603879297,0.683501637,0.410067442,,,,,,,,,,,,,,,,,0.972427273,1,,,high,high,84.873451,14.04425449,55.03373833,Phillip Steering,philst00jos,Joliet slammers
156,7/3/2023,8:08:44 PM,1,1,Cole Cook,coleco00jos,Left,Joliet slammers,Travis Holt,travho00scb,Right,Schaumburg boomers,Windup,6,Bottom,0,3,1,Fastball,,InPlay,,GroundBall,Single,0,0,,83.19170564,1.013481595,2.286531935,2256.765664,132.0937105,10:30,5.786986959,-1.636139746,5.435976319,-29.68495506,11.48337352,-9.764291406,2.870338383,-0.395094961,76.04252117,-6.833541865,-3.332967159,0.461799161,99.45114895,8.205375233,-17.81190841,,,,,170.2502499,,-17.48654576,1.365005626,5.861821662,5.803202572,1.440580982,50,5.856452948,-4.507549627,-120.86334,1.171942133,8.621551917,24.80723304,-23.63871447,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,53134f97-1a07-11ee-aeaa-c5a1a3f1f66a,83.37289181,5.784957059,-1.64119774,1.036408607,2.346306913,76.18391415,2.87281896,-0.391191506,-6.795563452,-3.273174488,0.461632641,-10.31909855,9.746103742,46.17284829,9.981538581,1562.77665,1628.103315,69.24851236,-0.464204055,0.721432155,0.513858192,-30.11000032,93.71474615,14.19384594,0.572522007,0.884038182,2.805166495,-51.15710812,162.3825665,,,,,,,,,0.997129282,1,,58.65820652,high,high,81.01661528,50.01222961,55.06402368,Phillip Steering,philst00jos,Joliet slammers
157,7/3/2023,8:09:49 PM,2,1,Cole Cook,coleco00jos,Left,Joliet slammers,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,6,Bottom,0,0,0,Cutter,,BallCalled,,,,,,,82.28007721,1.593318214,2.308837107,2440.165674,158.2244521,11:15,5.800910171,-1.97034936,5.420572973,-33.86333704,8.11826411,-1.513855973,3.64003823,-0.284783912,74.8965775,-6.065530773,-1.655120656,0.466338232,,,,,,,,,,,,1.456782065,3.855795527,1.766592511,50,5.919078389,-4.770674363,-119.5419545,2.229676377,2.10436181,23.41760841,-26.60424677,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,79af1acc-1a07-11ee-8e75-bf2acef3dc32,82.44801128,5.797457483,-1.974824037,1.633567001,2.36233833,75.02351712,3.643816878,-0.2811463,-6.007803789,-1.599593668,0.466182305,-2.012322709,6.344885147,76.76228129,43.32852228,558.7777621,2375.326489,22.89917312,-0.21265185,0.973428368,0.084949418,,,,,,,,,,,,,,,,,0.983881977,1,,,high,high,51.00432995,-73.06413424,55.07942703,Phillip Steering,philst00jos,Joliet slammers
158,7/3/2023,8:10:08 PM,2,2,Cole Cook,coleco00jos,Left,Joliet slammers,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,6,Bottom,0,1,0,Slider,,BallCalled,,,,,,,77.26784573,1.888525648,0.357505991,2515.573407,323.0935101,4:45,6.088015026,-1.61776225,5.422509517,-56.72212659,-8.766976736,9.646583983,2.269726224,-1.01759027,71.04227221,-10.08055707,-2.137172794,0.498412756,,,,,,,,,,,,-5.019528392,-5.250114944,1.579518158,50,6.216854015,-0.991856428,-112.2507151,1.98762532,-6.331891776,22.46735748,-38.79681512,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,84eafc14-1a07-11ee-b6b7-b74d4eae2fc7,77.35751595,6.076477044,-1.619336305,2.027792874,0.377168754,71.07940877,2.279484433,-1.016828864,-9.934229568,-2.125834468,0.498323801,9.459645591,-11.98574177,51.83415685,65.49157322,1554.472906,1977.807765,61.7939791,0.494114942,0.786225422,-0.37107952,,,,,,,,,,,,,,,,,0.963145948,1,,,high,high,31.0575841,50.18526274,55.07749048,Phillip Steering,philst00jos,Joliet slammers
159,7/3/2023,8:10:33 PM,2,3,Cole Cook,coleco00jos,Left,Joliet slammers,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,6,Bottom,0,2,0,Cutter,,StrikeCalled,,,,,,,83.01927386,-0.151852047,2.611030869,2379.348053,151.390939,11:00,5.753466052,-1.97635542,5.449088841,-33.00038736,8.721089087,-2.317627168,2.0696639,0.289825792,75.6034135,-7.395077814,-1.674806678,0.461924687,,,,,,,,,,,,2.222862517,5.30932399,1.747913993,50,5.718829527,-5.410562309,-120.6374477,-1.338670477,3.269056673,23.9191273,-24.36588292,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,940e53cf-1a07-11ee-9cb3-e94f69fd5705,83.18986025,5.750652668,-1.980486921,-0.119159892,2.660322421,75.73535701,2.072924966,0.293199735,-7.345691138,-1.623534105,0.461767818,-2.829712003,6.958560118,69.46012652,31.00353686,834.8160081,2228.08873,35.08591385,-0.308021786,0.936428249,0.168002127,,,,,,,,,,,,,,,,,0.987894841,1,,,high,high,62.09681683,-45.56171975,55.05091116,Phillip Steering,philst00jos,Joliet slammers
160,7/3/2023,8:10:50 PM,2,4,Cole Cook,coleco00jos,Left,Joliet slammers,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,6,Bottom,0,2,1,Slider,,BallCalled,,,,,,,78.08878562,0.611072545,1.030055273,2523.900206,319.2305618,4:45,5.737307685,-2.035446216,5.454492499,-51.3548201,-4.637806519,8.108197093,1.256474172,-0.152741566,72.27357484,-9.777311521,-0.488564139,0.491936513,,,,,,,,,,,,-4.003669878,-2.65126523,1.939260914,50,5.756496512,-2.288144351,-113.5175612,-0.354262873,-5.1828554,22.31768096,-35.60618179,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,9e5afdf3-1a07-11ee-8fab-915223039908,78.18906963,5.727610405,-2.038375003,0.726786956,1.06592525,72.32996936,1.264753082,-0.15088633,-9.65310329,-0.460606252,0.491833841,7.770045509,-7.458570285,66.5914041,18.01951267,1002.709118,2316.170693,39.72855643,0.300881634,0.917695037,-0.259434119,,,,,,,,,,,,,,,,,0.988455852,1,,,high,high,73.7824386,-23.12958334,55.0455075,Phillip Steering,philst00jos,Joliet slammers
161,7/3/2023,8:11:10 PM,2,5,Cole Cook,coleco00jos,Left,Joliet slammers,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,6,Bottom,0,3,1,Fastball,,Foul,,,,,,,85.43354395,1.168980373,2.480611452,,,,5.8367193,-1.892041037,5.47061071,,,,2.800474056,-0.464810393,78.96033714,-7.425442255,-3.114207489,,,,,,,,,,,,,,,,,,,,,,,,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,aa0c0240-1a07-11ee-bd16-73689a9440e1,85.57807556,5.831869116,-1.892041037,1.226309447,2.480611452,79.0705652,2.804787822,-0.464810393,-7.360448227,-3.114207489,0.447994202,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,high,high,,,55.02938929,Phillip Steering,philst00jos,Joliet slammers
162,7/3/2023,8:12:07 PM,3,1,Cole Cook,coleco00jos,Left,Joliet slammers,Gaige Howard,gaigho00scb,Left,Schaumburg boomers,,6,Bottom,0,0,0,Fastball,,InPlay,,FlyBall,Triple,0,1,,85.71848093,-0.231873472,1.78974688,2436.712401,142.6468291,10:45,5.914917342,-1.766954925,5.453416256,-26.5267692,12.14651793,-6.849679349,2.187578674,-0.799197012,79.24268275,-7.051675573,-3.934427907,0.443332355,99.32080995,26.70955893,-0.642940705,2437.437742,,,,382.5166602,,-3.012033525,4.508201458,2.567296042,6.407817864,-2.060085157,50,6.157131153,6.262108715,-125.8054399,-5.413107515,4.095715969,26.60915573,-21.95138671,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,cbdbb96b-1a07-11ee-aee2-49fa230caad1,85.8986654,5.913414723,-1.771069126,-0.214469889,1.839934057,79.39102665,2.189704183,-0.795820809,-7.019465603,-3.883112638,0.443187664,-7.315018356,10.59833039,53.80520751,9.903106909,1438.957415,1966.461004,59.05323152,-0.469420501,0.807013993,0.358291513,-0.995577374,88.71733739,44.64152955,0.744936235,1.915371724,2.235668113,-20.09960257,381.9882214,-17.00939862,39.85684556,0.888170537,0.58462149,-0.811295382,-0.004185275,,,0.871645145,1,0.973282848,57.49585164,high,high,81.08720378,53.49745071,55.04658374,Phillip Steering,philst00jos,Joliet slammers
163,7/3/2023,8:14:04 PM,3,1,Cole Cook,coleco00jos,Left,Joliet slammers,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,6,Bottom,0,0,0,Changeup,,BallCalled,,,,,,,79.3030632,0.666031653,1.293465458,1745.646921,145.0500296,10:45,5.781271264,-1.911025733,5.488875891,-35.92562831,8.776703819,-4.232964566,2.394708042,-1.627021932,73.10531731,-7.519896173,-4.026359212,0.481212182,,,,,,,,,,,,1.324473373,4.91480868,-1.470912505,50,6.092670218,6.6787835,-115.7547405,-2.849758883,1.791928438,22.18243301,-25.52462528,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,113579f5-1a08-11ee-91df-d9255b6be982,79.46760766,5.778029755,-1.914795584,0.704690372,1.3396297,73.23493169,2.39837085,-1.623883141,-7.46472923,-3.978728228,0.481057862,-4.695023372,6.819772415,58.44067021,9.217021182,913.6387552,1487.46341,52.33811857,-0.428990733,0.852098665,0.299824643,,,,,,,,,,,,,,,,,0.996237945,1,,,high,high,81.70468094,-19.25635804,55.01112411,Phillip Steering,philst00jos,Joliet slammers
164,7/3/2023,8:14:21 PM,3,2,Cole Cook,coleco00jos,Left,Joliet slammers,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,6,Bottom,0,1,0,Cutter,,BallCalled,,,,,,,82.80240253,1.973097319,-0.24248618,2486.32291,178.137278,12:00,5.952859298,-1.703239609,5.265097409,-32.66342025,8.182683829,0.712097437,4.240897158,-1.906530534,76.47919907,-5.35568774,-3.667331222,0.464741136,,,,,,,,,,,,-0.127675149,4.477993163,1.725314805,50,6.10993901,0.505578636,-120.3325362,3.071266267,-0.186678154,23.96105734,-25.62662432,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,1b9b058c-1a08-11ee-9636-5176e4bfb06f,82.9722016,5.949920157,-1.706838626,2.008090263,-0.198366663,76.61271271,4.244185545,-1.903731851,-5.305151256,-3.624609701,0.464580855,0.26460483,6.430388241,71.78119147,31.1972401,777.3407502,2361.682233,31.26467391,-0.312481529,0.949869473,0.010162553,,,,,,,,,,,,,,,,,0.994548073,1,,,high,high,61.92248391,-34.56616678,55.23490259,Phillip Steering,philst00jos,Joliet slammers
165,7/3/2023,8:14:53 PM,3,3,Cole Cook,coleco00jos,Left,Joliet slammers,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,6,Bottom,0,2,0,Slider,,StrikeCalled,,,,,,,76.83897209,2.511627249,-0.566138366,2604.007486,323.0110057,4:45,6.1622081,-1.475505833,5.314458783,-57.39841029,-8.712992808,9.322095472,2.849839316,-1.186471861,71.42284798,-9.495205325,-2.541720244,0.502193366,,,,,,,,,,,,-5.111572355,-5.387248105,1.52015157,50,6.349077364,0.81738907,-111.5671318,3.13899322,-6.377605745,21.96503965,-38.89561041,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,2f26250a-1a08-11ee-8805-1504caa47ae8,76.93045682,6.150266324,-1.477720565,2.653510286,-0.539021765,71.4639026,2.859618034,-1.185344709,-9.348951761,-2.524923974,0.502102891,9.065095709,-11.93858134,55.07815081,56.88256349,1490.686432,2135.113334,57.24585817,0.457251919,0.819933639,-0.344426349,,,,,,,,,,,,,,,,,0.996491735,1,,,high,high,38.80569286,52.5419007,55.18554122,Phillip Steering,philst00jos,Joliet slammers
166,7/3/2023,8:15:11 PM,3,4,Cole Cook,coleco00jos,Left,Joliet slammers,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,6,Bottom,0,2,1,Cutter,,Foul,,,,,,,84.26988227,0.05157931,1.067148442,2654.070319,178.307607,12:00,6.103691937,-1.438072117,5.343571298,-32.17026732,7.878480199,1.113018472,2.550584449,0.018264682,77.56202505,-7.465452563,-2.137049862,0.455476518,87.01405015,-8.562068749,-54.92079769,,,,,17.73995532,,-48.47905341,0.130014654,-0.287822707,4.153572142,1.341236249,50,6.085646303,-2.320183674,-122.5461188,-0.972597108,-0.437062773,24.53939405,-25.86679268,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,3a2d53d9-1a08-11ee-99af-69c9aee0e5d8,84.43028784,6.100268998,-1.441885242,0.091673985,1.112922445,77.68190544,2.554233588,0.021147381,-7.410060303,-2.093216114,0.455331298,0.685381144,6.187505228,78.00736543,40.7602636,551.4784835,2596.143436,20.77859353,-0.207695297,0.978174322,0.006136653,-70.41506816,49.45036353,-12.95471522,-0.053325811,2.462272382,2.696498176,-13.28214272,11.75970661,,,,,,,,,0.988783548,1,,44.57157454,high,high,53.31576276,-72.11608053,55.1564287,Phillip Steering,philst00jos,Joliet slammers
167,7/3/2023,8:15:43 PM,3,5,Cole Cook,coleco00jos,Left,Joliet slammers,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,6,Bottom,0,2,2,Slider,,Foul,,,,,,,78.38475469,1.254588494,0.381636772,2589.816165,329.7123772,5:00,6.188471619,-1.260494224,5.338677832,-57.57716255,-10.77435878,9.011379119,1.482000511,-0.431157308,71.87514133,-11.27704495,-2.420647763,0.492387997,,,,,,,,,,,,-4.660158648,-6.113289087,1.219810857,50,6.261227964,-1.037983668,-113.874454,0.708252914,-6.038301577,23.49037604,-40.09521406,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,4cc66017-1a08-11ee-93a6-7bb42789333a,78.47017791,6.176185689,-1.262103621,1.400476619,0.401304624,71.90420708,1.492228373,-0.43042541,-11.12613866,-2.40982655,0.492303504,8.82474812,-14.08338114,47.6902601,60.88352437,1743.304271,1915.212256,67.31382307,0.581257905,0.739516682,-0.339491275,,,,,,,,,,,,,,,,,0.992295586,1,,,high,high,35.20482806,45.69480954,55.16132217,Phillip Steering,philst00jos,Joliet slammers
168,7/3/2023,8:16:10 PM,3,6,Cole Cook,coleco00jos,Left,Joliet slammers,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,6,Bottom,0,2,2,Changeup,,BallCalled,,,,,,,79.14596565,-0.641568284,2.124798749,1751.290239,143.4479682,10:45,5.626761443,-1.784944215,5.709745047,-36.23595826,8.425813726,-3.473909707,0.965445042,-0.205971115,73.07396662,-9.113201194,-2.223430415,0.481859876,,,,,,,,,,,,2.730526846,5.158421254,1.609667847,50,5.551160661,-4.151978881,-115.0940869,-2.347289617,3.656421729,21.69882693,-25.26645826,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,5cdfe8a8-1a08-11ee-a4bf-9d2834a4b121,79.30402463,5.623293069,-1.788710266,-0.600312961,2.170629401,73.19482484,0.96913115,-0.202977515,-9.057341618,-2.177392136,0.481699663,-3.929577191,6.513264687,61.74778982,10.89956665,828.979607,1542.663383,47.33536387,-0.380252719,0.880872484,0.281906964,,,,,,,,,,,,,,,,,0.993394279,1,,,high,high,80.19039002,6.028816177,54.79025495,Phillip Steering,philst00jos,Joliet slammers
169,7/3/2023,8:16:32 PM,3,7,Cole Cook,coleco00jos,Left,Joliet slammers,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,6,Bottom,0,3,2,Slider,,Foul,,,,,,,80.06392863,0.653481392,1.594038519,2749.978347,311.1615452,4:15,5.784983206,-1.856171608,5.450818985,-50.93694226,-6.478664084,10.91469989,1.348360196,0.05784692,73.44627657,-10.0081641,-1.113628402,0.480463628,,,,,,,,,,,,-5.201905133,-2.81587711,1.708452775,50,5.809251703,-3.571214589,-116.3402995,-0.215944586,-7.056143201,23.92460684,-35.99365637,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,6a1297dc-1a08-11ee-b2f9-55198f809eb7,80.1668273,5.7750219,-1.857668173,0.772392369,1.61265473,73.49973889,1.357080386,0.058614615,-9.878202675,-1.102396921,0.480363143,10.75019855,-9.429625382,61.38280422,62.79086069,1317.116789,2414.038996,47.89553308,0.315240888,0.877839274,-0.360584791,,,,,,,,,,,,,,,,,0.995428932,1,,,high,high,33.48822538,17.33054683,55.04918101,Phillip Steering,philst00jos,Joliet slammers
170,7/3/2023,8:17:01 PM,4,1,Cole Cook,coleco00jos,Left,Joliet slammers,Kyle Fitzgerald,kylefi00scb,Right,Schaumburg boomers,,6,Bottom,1,0,0,Slider,,InPlay,,FlyBall,Out,1,1,,79.13427788,1.524931162,1.38308001,,,,5.641110027,-1.832431644,5.382316974,,,,2.945325097,-1.022186374,73.19854412,-6.97576442,-3.03627517,,97.47305771,32.72339803,1.874084063,2875.119096,,,,384.9311121,,8.457625756,5.612955893,,,,,,,,,,,,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,7bb763ca-1a08-11ee-b704-3fa2045edbc0,79.26760749,5.635579743,-1.832431644,1.591296688,1.38308001,73.29934744,2.95024749,-1.022186374,-6.900567661,-3.03627517,0.484244235,,,,,,,,,,,2.681756591,81.95925511,52.69236816,1.031674176,0.31872102,2.615259278,56.61486893,380.7449509,44.00237795,24.80855929,1.403736374,0.9396686,-0.00280075,-0.342074668,,,,1,0.989049269,57.24859165,high,high,,,55.11768303,Phillip Steering,philst00jos,Joliet slammers
171,7/3/2023,8:17:48 PM,4,1,Cole Cook,coleco00jos,Left,Joliet slammers,Brett Milazzo,bretmi00scb,Left,Schaumburg boomers,,6,Bottom,1,0,0,Cutter,,BallCalled,,,,,,,82.06147197,2.013068116,1.26257727,2598.2461,132.6033133,10:30,5.931857873,-1.370177989,5.5966911,-36.22190524,5.642326391,-3.031280237,1.616578761,1.54730635,78.51558465,-8.371029931,-0.291774535,0.447683409,,,,,,,,,,,,0.593788463,3.229180465,-1.707063536,50,6.199291068,0.202355021,-124.0450392,-5.682467481,0.925325007,24.77817926,-27.14188472,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,97335621-1a08-11ee-a1e2-01e65bf719ad,82.2240305,5.928083578,-1.375430335,2.058930855,1.327624148,78.63599633,1.62022491,1.55091963,-8.315561775,-0.23629902,0.447556643,-3.63391183,3.852389835,79.60817008,45.70286223,468.6687189,2555.6276,18.0378879,-0.122101807,0.983597204,0.132769307,,,,,,,,,,,,,,,,,0.997022235,1,,,high,high,48.86742399,-67.96555981,54.9033089,Phillip Steering,philst00jos,Joliet slammers
172,7/3/2023,8:18:02 PM,4,2,Cole Cook,coleco00jos,Left,Joliet slammers,Brett Milazzo,bretmi00scb,Left,Schaumburg boomers,,6,Bottom,1,1,0,Slider,,StrikeCalled,,,,,,,77.21324159,1.892343004,1.310684975,2625.46653,323.8236183,4:45,6.073080817,-1.535935787,5.518676044,-56.30865911,-8.432113972,9.509790042,2.527709569,0.294715387,71.60626626,-9.515132581,-0.965759262,0.498004107,,,,,,,,,,,,-4.667101562,-5.090168273,1.415717022,50,6.200714117,-2.848794207,-112.1610144,2.033553357,-5.876580552,22.47397863,-38.58333455,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,9f89a8b0-1a08-11ee-8904-f3aa57021fc8,77.30250637,6.06181626,-1.537948102,2.029972336,1.336021421,71.64753694,2.537403564,0.295826508,-9.370831465,-0.949275708,0.497915862,9.270168272,-11.63492498,54.24810109,68.06941889,1533.998541,2130.7095,58.42765558,0.471630198,0.811554623,-0.344882661,,,,,,,,,,,,,,,,,0.988988651,1,,,high,high,28.737523,43.88312619,54.98132396,Phillip Steering,philst00jos,Joliet slammers
173,7/3/2023,8:18:14 PM,4,3,Cole Cook,coleco00jos,Left,Joliet slammers,Brett Milazzo,bretmi00scb,Left,Schaumburg boomers,,6,Bottom,1,1,1,Slider,,Foul,,Bunt,,,,,80.42187195,0.860986057,1.742400195,2596.300053,318.8310267,4:45,5.759009476,-1.858124885,5.421550092,-49.98165489,-5.782003254,9.105835862,1.807749357,0.49991264,73.93281867,-9.409575022,0.078711768,0.476102889,,,,,,,,,,,,-5.40189316,-3.612985974,-1.136903751,50,5.999413616,3.088922719,-117.4077972,-1.631222121,-7.47251086,24.09044346,-37.17194127,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,a689d1a8-1a08-11ee-bd0f-bf06873df1e6,80.52597627,5.748938707,-1.860186994,0.979440979,1.767416535,73.99024871,1.816129754,0.501096014,-9.283251108,0.096474182,0.47601183,8.868782909,-8.597908388,61.18226221,13.59918667,1251.481357,2274.767763,48.20249321,0.362854627,0.8761575,-0.317308297,,,,,,,,,,,,,,,,,0.995595658,1,,,high,high,77.760732,-34.47008008,55.07844991,Phillip Steering,philst00jos,Joliet slammers
174,7/3/2023,8:18:43 PM,4,4,Cole Cook,coleco00jos,Left,Joliet slammers,Brett Milazzo,bretmi00scb,Left,Schaumburg boomers,,6,Bottom,1,1,2,Slider,,BallCalled,,,,,,,80.67339993,0.06234499,1.830228439,2611.208758,327.8105625,5:00,6.018513298,-1.473962553,5.521339386,-51.07708813,-7.284851033,8.158826813,1.002660483,1.421465103,74.59148513,-10.70444521,0.268082749,0.476288492,,,,,,,,,,,,-3.788279787,-3.906779787,1.309514025,50,5.990387359,-3.99947401,-117.2301378,-1.45910532,-5.215547316,24.36982868,-37.55274281,Schaumburg Boomers,Joliet Slammers,boo01,Independent,Frontier,2cb15487-faff-4acc-8c4c-41c972510f76,b8110c8f-1a08-11ee-a997-595b669d40a8,80.7711284,6.008296974,-1.476421774,0.184045714,1.860269425,74.64329909,1.011418707,1.422938894,-10.57555761,0.289981319,0.47619333,7.875733424,-10.14763567,59.76411085,16.10283914,1314.903435,2255.978753,50.35612076,0.426159513,0.863959554,-0.268257263,,,,,,,,,,,,,,,,,0.994293632,1,,,high,high,75.50744477,-24.896433,54.97866061,Phillip Steering,philst00jos,Joliet slammers
